Barcode,Batch,Equipment,Ingested,Call Number,Title,Author,Imprint,BibId
30112003077424,LO_2020_09_30,,FALSE,495.1091732 Z61C,"The city in modern Chinese literature & film : configurations of space, time, and gender /","Zhang, Yingjin.","Stanford, Calif. : Stanford University Press, c1996.",99388457112205899
30112058165777,LO_2020_09_30,,FALSE,BL1801 .Z47,Zhongguo yu Ou Zhou zao qi zong jiao he zhe xue jiao liu shi /,"Zhang, Xiping,",Beijing : Dong fang chu ban she 2001.,99460761612205899
30112103726417,LO_2020_09_30,,FALSE,PL2302 .F857 2013,Zhongguo xian dang dai wen xue zhong de kua wen hua shu xie = Cross-cultural description in modern Chinese literature /,"Fujita, Rina,","Beijing : Zhong yang bian yi chu ban she, 2013.",99776681512205899
30112000449741,LO_2020_09_30,,FALSE,016.3067662 P834S,Sexual politics in the Third Reich : the persecution of the homosexuals during the Holocaust : a bibliography and introductory essay /,"Porter, Jack Nusan.","Newton, MA (8 Burnside Road, Newton, MA, 02161) : The Spencer Press, [1994]",99380372412205899
30112124958858,LO_2020_09_30,,FALSE,Q. 720.943155 AR25,Architecture in progress : Internationale Bauausstellung Berlin 1984 /,"Russell, Frank,","New York, N.Y. : St Martin's Press, c1983.",9958333912205899
30112076693875,LO_2020_09_30,,FALSE,M246 S75I5,Incantation and dance : for oboe and piano /,"Still, William Grant,","New York, NY : C Fischer, [2004?], c1945.",99556617812205899
30112117412590,LO_2020_09_30,,FALSE,338.109773 M612h,"A history of agricultural economics at Illinois : scholarship and service, 1932-2007 /","Miller, Theresa Boian.","Urbana, Ill. : University of Illinois Board of Trustees, College of Agricultural, Consumer and Environmental Sciences, 2007.",99841036812205899
30112055899360,LO_2020_09_30,,FALSE,938.007202 L176p,Plutarch /,"Lamberton, Robert.","New Haven : Yale University Press, c2001.",99445522612205899
30112037359152,LO_2020_09_30,,FALSE,881 P6lg.l,Plutarch : lives of Galba and Otho : a companion /,"Little, Douglas","London : Bristol Classical Press, 1994.",99403507212205899
30112039456980,LO_2020_09_30,,FALSE,808.51 R912g,Greek declamation /,"Russell, D. A.","Cambridge [Cambridgeshire] ; Cambridge University Press, 1983.",9962260112205899
30112096542110,LO_2020_09_30,,FALSE,PR9515.9.T36 A6 2018,Séance in daylight : poems /,"Tanaka, Yuki,","Durham, North Carolina : Bull City Press, [2018]",99954767105605899
30112025077345,LO_2020_09_30,,FALSE,PF112 .R4 1981,Colloquial Dutch /,"Renier, Fernand Gabriel,","London ; Routledge & Kegan Paul, 1981.",9954522912205899
30112123586403,LO_2020_09_30,,FALSE,881 P7h.Yp,"Polybius book I, a commentary /","Phillips, David D.,","Ann Arbor, Michigan : Michigan Classical Press, [2016]",99864006212205899
30112123065937,LO_2020_09_02,,FALSE,881 P7.Ymil,Polybius and his legacy /,"Miltsios, Nikos,","Berlin ; De Gruyter, [2018]",99864330612205899
30112074857746,LO_2020_09_30,,FALSE,Q. 414 H15f,Formal vs. functional considerations in phonology /,"Halle, Morris.","[Bloomington : Indiana University Linguistics Club, 1978?]",9927603812205899
30112119134093,LO_2020_09_30,,FALSE,709.6 N6221,9/11 and its remediations in popular culture and arts in Africa /,"Behrend, Heike,","Berlin : Lit Verlag Berlin, 2015.",99817890312205899
30112045716914,LO_2020_09_30,,FALSE,976.335 In4m,"Mammon and Manon in early New Orleans : the first slave society in the Deep South, 1718-1819 /","Ingersoll, Thomas N.","Knoxville : University of Tennessee Press, c1999.",99412489612205899
30112024117589,LO_2020_09_30,,FALSE,194 D4482o,On the name /,"Derrida, Jacques.","Stanford, Calif. : Stanford University Press, 1995.",99376163912205899
30112116125292,LO_2020_09_30,,FALSE,DC426 .O79 2016,Ce que dit Charlie : treize leçons d'histoire /,"Ory, Pascal.","[Paris] : Gallimard, [2016]",99796727312205899
30112060346100,LO_2020_09_30,,FALSE,BF209 .C3 2002,Cannabis /,"Green, Jonathon,",New York : Thunder's Mouth Press 2002.,99454058612205899
30112052258867,LO_2020_09_30,,FALSE,820.9 W851v,"Vagrancy, homelessness, and English Renaissance literature /","Woodbridge, Linda,","Urbana : University of Illinois Press, 2001.",99434467912205899
30112049177402,LO_2020_09_30,,FALSE,811.09 Sa59p,A poetry of two minds /,"Santos, Sherod,","Athens : University of Georgia Press, c2000.",99428235812205899
30112124289767,LO_2020_09_30,,FALSE,E78.L8 U86 2018,American Indians in early New Orleans : from Calumet to Raquette /,"Usner, Daniel H.,","Baton Rouge : Louisiana State University Press, ©2018",99887905212205899
30112004915812,LO_2020_09_30,,FALSE,414 M36P,Phonology as functional phonetics; three lectures delivered before the University of London in 1946.,"Martinet, André.","London : Oxford University Press, [1950]",99285775112205899
30112056947192,LO_2020_09_30,,FALSE,658.787 P835f,Foundations of stochastic inventory theory /,"Porteus, Evan L.","Stanford, Calif. : Stanford Business Books, an imprint of Stanford University Press, c2002.",99451620312205899
30112108894665,LO_2020_09_30,,FALSE,PC4315.P4 G368 2019,Las perífrasis verbales en contraste /,"García Fernández, Luis,","Madrid : Arco/Libros, S. L., [2019]",99940824912205899
30112084936415,LO_2020_09_30,,FALSE,PR63 .M67 2008,"The constitution of literature : literacy, democracy, and early English literary criticism /","Morrissey, Lee.","Stanford, Calif. : Stanford University Press, c2008.",99562943612205899
30112041934651,LO_2020_09_30,,FALSE,297.5 M792,Moral conduct and authority : the place of adab in South Asian Islam /,"Metcalf, Barbara Daly,","Berkeley : University of California Press, c1984.",9967305912205899
30112109363892,LO_2020_09_30,,FALSE,865 R85982Op:E2012,The prisoner of heaven : a novel /,"Ruiz Zafón, Carlos,","New York : Harper, 2012.",99694416812205899
30112000276391,LO_2020_09_30,,FALSE,305.8924 J541,The Jew in the text : modernity and the construction of identity : with 72 illustrations  /,"Nochlin, Linda.","London : Thames and Hudson, c1995.",99380234312205899
30112065740711,LO_2020_09_30,,FALSE,186.4 G32F,From Iamblichus to Eriugena : an investigation of the prehistory and evolution of the pseudo-Dionysian tradition /,"Gersh, Stephen.","Leiden : Brill, 1978.",9931082412205899
30112102381057,LO_2020_09_30,,FALSE,465.6 Es886,Estudios sobre perífrasis y aspecto /,"Cuartero Otal, Juan,","München : Peniope, c2011.",99701399312205899
30112058211670,LO_2020_09_30,,FALSE,Q. 976.4518 H559t,Texas trilogy : life in a small Texas town /,"Hillis, Craig D.,","Austin : University of Texas Press, 2002.",99451132712205899
30112054492753,LO_2020_09_30,,FALSE,305.420941 G47E,"The early feminists : radical Unitarians and the emergence of the women's rights movements, 1831-51 /","Gleadle, Kathryn.","New York, N.Y. : St Martin's Press, 1995.",99380634012205899
30112049286237,LO_2020_09_30,,FALSE,465 T636g,"Grammaticization, synchronic variation, and language contact : a study of Spanish progressive -ndo constructions /","Torres Cacoullos, Rena.","Amsterdam ; J Benjamins, c2000.",99430005612205899
30112025085694,LO_2020_09_30,,FALSE,465 P828S,"Ser, estar y verbos de cambio /","Porroche Ballesteros, Margarita.","Madrid : Arco/Libros, 1988.",99145951712205899
30112025085504,LO_2020_09_30,,FALSE,465 G5862P,"Perífrasis verbales : sintaxis, semántica y estilística /","Gómez Torrego, Leonardo.","Madrid : Arco/Libros, c1988.",99151106412205899
30112096792483,LO_2020_09_30,,FALSE,HV6405.E85 F54 2016,Forests and chases of medieval England and Wales c.1000-c.1500 : towards a survey & analysis /,"Langton, John,","Oxford : St John's College Research Centre, 2010.",99825047512205899
30112051540794,LO_2020_09_30,,FALSE,966.400496 B629w,"West Indians in West Africa, 1808-1880 : the African diaspora in reverse /","Blyden, Nemata Amelia,","Rochester, NY : University of Rochester Press, 2000.",99435421212205899
30112109419843,LO_2020_09_30,,FALSE,373.56948 Ic3b,Between state and church : life-history of a French-Catholic school in Jaffa /,"Ichilov, Orit.","Frankfurt am Main ; P Lang, c1996.",99680238512205899
30112025061653,LO_2020_09_30,,FALSE,414 T76GEB,Principles of phonology,"Trubet︠s︡koĭ, Nikolaĭ Sergeevich,","Berkeley, University of California Press, 1969.",99126456212205899
30112051499207,LO_2020_09_30,,FALSE,305.9066 N15i,Invisible lives : the erasure of transsexual and transgendered people /,"Namaste, Viviane K.","Chicago : University of Chicago Press, 2000.",99430936712205899
30112046257330,LO_2020_09_30,,FALSE,616.0430951 D569i,"Imperfect conceptions : medical knowledge, birth defects, and eugenics in China /","Dikötter, Frank.","New York : Columbia University Press, ©1998.",99412779812205899
30112052324156,DS_2020_09_30,BC100,TRUE,845 H87LB566,Selected poems of Victor Hugo : a bilingual edition /,"Hugo, Victor,","Chicago : University of Chicago Press, c2001.",99435657312205899
30112118250023,DS_2020_09_30,,TRUE,DC642 .C66 2017,"La France mutilée : 1871-1918, la question de l'Alsace-Lorraine /","Conord, Fabien,","Paris : Vendémiaire, [2017]",99843183812205899
30112119263652,DS_2020_09_30,BC100,TRUE,PQ298 .G85 2019,Imaginaires de la chasse de 1870 à 1914 /,"Guillaume, Isabelle,","Paris : Honoré Champion éditeur, 2019.",99907746512205899
30112048310608,DS_2020_09_30,BC100,TRUE,956.94400994 H95M,The Mufti of Jerusalem : Al-Hajj Amin al-Husayni and the Palestinian national movement /,"Mattar, Philip,","New York : Columbia University Press, 1988.",99141083312205899
30112002424031,LO_2020_09_30,,TRUE,306.809561 D851I,"Istanbul households : marriage, family, and fertility, 1880-1940 /","Duben, Alan.","Cambridge [England] ; Cambridge University Press, 1991.",99315513712205899
30112125748639,DS_2020_09_30,,TRUE,BP67.U6 M36 2018,Muslims in story : expanding multicultural understanding through children's and young adult literature /,"Manglik, Gauri,","Chicago : ALA Editions, 2018.",99895183112205899
30112001557989,DS_2020_09_30,BC100,TRUE,DS110.W47 N493 1991,"Population, settlement, and conflict : Israel and the West Bank /","Newman, David,","Cambridge ; Cambridge University Press, 1991.",99253369912205899
30112024156074,LO_2020_10_02,,FALSE,709.011 P931P,Primitive art in civilized places /,"Price, Sally.","Chicago : University of Chicago Press, 1989.",99157789412205899
30112014625161,LO_2020_10_02,,FALSE,786.41 H48PI,The piano sonata of the eighteenth century in Germany.,"Heuschneider, Karin.","Cape Town, Balkema (AA), 1970.",99114866212205899
30112014625153,LO_2020_10_02,,FALSE,786.41 H48P,The piano sonata of the eighteenth century in Italy.,"Heuschneider, Karin.","Cape Town, Balkema, 1967.",99286289612205899
30112113618448,LO_2020_10_02,,FALSE,297.122521 Q62:E2004,The Qurʾān : with a phrase-by-phrase English Translation /,"Qarāʾī, ʻAlī Qūlī.","London : ICAS Press, 2004.",99737022912205899
30112005211070,LO_2020_10_02,,FALSE,799.294 C912H,The hound and the hawk : the art of medieval hunting /,"Cummins, John","London : Weidenfeld & Nicolson, 1988.",99149032312205899
30112037838718,LO_2020_10_02,,FALSE,M1621 P6F57,Fiançailles pour rire : six mélodies sur des poèmes de Louise de Vilmorin /,"Poulenc, Francis,","Paris : Salabert, c1940.",99405769112205899
30112000904901,LO_2020_10_02,,FALSE,364.374092 C979C,"The life and death of Mrs. Mary Frith : commonly called Moll Cutpurse, 1662 with a facsimile of the original edition /","Cutpurse, Moll,","New York : Garland, 1993.",99360162712205899
30112124958866,LO_2020_10_02,,FALSE,Q. 016.91 AT5L,La littérature géographique française de la Renaissance : répertoire bibliographique /,"Atkinson, Geoffroy,","Paris : A Picard, 1927.",99352411812205899
30112015963298,DS_2020_09_05,BC100,TRUE,ML963G44 D37,A descriptive study of selected trumpet concertos from the Soviet Union /,"Gilreath, Amy Suzanne,",Thesis (ie Research project paper D M A)--University of Illinois at Urbana-Champaign 1992 1992.,99338384012205899
30112040409994,DS_2020_10_05,,TRUE,Q. 316.881 N622,1991 population and housing census : basic analysis with highlights.,Namibia. Central Statistics Office.,"Windhoek : Republic of Namibia, Central Statistics Office, National Planning Commission, [1995]",99434484312205899
30112113648163,DS_2020_10_05,,TRUE,305.40973 W842262011,Women and the national experience : sources in women's history : combined volume /,"Skinner, Ellen,","Upper Saddle River, N.J. : Prentice Hall, [2011]",99755586712205899
30112047404410,DS_2020_10_05,BC100,TRUE,325.25690981 T779d,De mascates a doutores : sírios e libaneses em São Paulo /,"Truzzi, Oswaldo","[São Paulo] : IDESP, Editora Sumaré, 1992.",99348983712205899
30112040690882,DS_2020_10_05,BC100,TRUE,PL992.58.C63 C4613 2012,Chunggugin kŏri /,"O, Chŏng-hŭi,","Sŏul T'ŭkpyŏlsi : Asia, 2012.",99775858712205899
30112014321977,DS_2020_10_05,,TRUE,783.026342 T246M,The music of the English parish church /,"Temperley, Nicholas.","Cambridge ; Cambridge University Press, 1979.",9945340212205899
30112117945607,DS_2020_10_05,BC100,TRUE,720.945 N359s,Pier Luigi Nervi vaulted architecture : towards new structures /,"Solomita, Pasqualino,","Bologna : Bononia University Press, June 2015.",99786213412205899
30112056756767,DS_2020_10_05,,TRUE,ML745 H37B7,"The British piano sonata, 1870-1945 /","Hardy, Lisa,","Woodbridge, Suffolk ; Boydell Press, 2001.",99449193212205899
30112096680126,DS_2020_10_05,,TRUE,BF39.3 .V35 2013,Probably approximately correct : nature's algorithms for learning and prospering in a complex world /,"Valiant, Leslie.","New York : Basic Books, ©2013.",99726745312205899
30112082824464,DS_2020_10_05,BC100,TRUE,001.0934 F855i,"Islands and the modernists : the allure of isolation in art, literature, and science /","Franks, Jill,","Jefferson, N.C. : McFarland & Co, c2006.",99532599912205899
30112075534856,DS_2020_10_05,BC100,TRUE,972.91064 Q485c,Cuban palimpsests /,"Quiroga, Jose,","Minneapolis : University of Minnesota Press, c2005.",99513552712205899
30112109356854,LO_2020_10_05,,FALSE,Q. 720.483 As24h,The heights : anatomy of a skyscraper /,"Ascher, Kate.","New York : Penguin Press, 2011.",99671534012205899
30112103987167,LO_2020_10_05,,FALSE,Q. 720.945 N359pi,Pier Luigi Nervi : architecture as challenge /,"Nervi, Pier Luigi.","Cinisello Balsamo, Milano : Silvana, c2010.",99649245512205899
30112108570497,LO_2020_10_05,,FALSE,617.8 V234a,"The audiology capstone : research, presentation, and publication /","Valente, Michael,","New York : Thieme, 2011, ©2011.",99656750412205899
30112116857316,LO_2020_10_05,,FALSE,720.945 N359r,The rhetoric of Pier Luigi Nervi : concrete and ferrocement forms /,"Gargiani, Roberto,","Lausanne, Switzerland : EPFL Press, [2016]",99810830912205899
30112084727657,LO_2020_10_05,,FALSE,ML188 .F56O7 2009,The origins of Russian music : introduction to the kondakarian notation /,"Floros, Constantin.","Frankfurt am Main : Peter Lang, c2009.",99619068212205899
30112055679366,LO_2020_10_05,,FALSE,ML300 M34H5,A history of Russian music : from Kamarinskaya to Babi Yar /,"Maes, Francis,","Berkeley : University of California Press, [2002]",99441447812205899
30112040113257,LO_2020_10_05,,FALSE,ML3849 I57,"Intersections and transpositions : Russian music, literature, and society /","Wachtel, Andrew.","Evanston, Ill. : Northwestern University Press, 1998.",99406868812205899
30112084774436,LO_2020_10_05,,FALSE,ML2931 .T46S7 2009,"Studies in English church music, 1550-1900 /","Temperley, Nicholas,","Farnham, England ; Ashgate/Variorum, 2009.",99600619412205899
30112086660195,LO_2020_10_05,,FALSE,949.6 An24e,"The Eastern question, 1774-1923: a study in international relations","Anderson, M. S.","London, Macmillan 1966.",99256444312205899
30112037483523,LO_2020_10_05,,FALSE,394.9 C164,Cannibalism and the colonial world /,"Barker, Francis,","Cambridge ; Cambridge University Press, 1998.",99407985712205899
30112126593794,LO_2020_10_05,,FALSE,Q. 720.945 F95x,XS S M L XL /,"Fuksas,","Seoul, Korea : DAMDI Publishing Co., 2019.",99941866012205899
30112116890606,LO_2020_10_05,,FALSE,Q. 748.2973 C435chl,Chihuly /,"Blühm, Andreas,","Zwolle : WBOOKS, 2019.",99902600512205899
30112103707474,LO_2020_10_05,,FALSE,Q. 748.2973 C435chihu,Chihuly /,"Charbonneau, Diane,","Montreal, Quebec : Montreal Museum of Fine Arts ; [2013]",99734358612205899
30112103524291,LO_2020_10_05,,FALSE,Q. 748.2973 C435k,Chihuly.,"Kuspit, Donald B.","New York : Abrams, 2014.",99765895912205899
30112015224022,LO_2020_10_05,,FALSE,M23 B414S21953,32 sonatas for the pianoforte /,"Beethoven, Ludwig van,","New York : Simon and Schuster, 1953, c1935.",99557578712205899
